phone_id,battery_power,clock_speed,m_dep,mobile_wt,n_cores,ram,talk_time,price_range,sc_h,sc_w,blue,dual_sim,four_g,touch_screen,wifi,int_memory,total_camera,total_pixels,has_front_camera,has_primary_camera
1534,-0.6264034662761735,0.5,0.8,156,3,0.5511004258534103,16,2,12,6.0,0,0,1,0,0,1.5418441241981338,4,609182,1,1
1535,1.3611328381338512,1.0,0.9,103,8,0.1560722616127651,20,3,8,7.0,0,1,1,0,1,-1.1039538015010366,11,2185380,1,1
1536,-0.4785889813944211,2.8,0.1,193,1,-0.646905548876397,13,1,18,4.0,1,0,1,0,1,-0.11177957936384769,11,3463323,1,1
1537,1.3474884241447664,2.2,1.0,189,8,-0.9154877820400132,10,1,14,3.0,1,1,0,1,0,1.2662401736044704,13,3030470,1,1
1538,-1.5178385135630494,2.0,0.6,101,6,-1.4489603963649968,11,0,19,10.0,1,1,1,0,1,1.4316025439606685,16,47616,1,1
1539,1.2087702152557371,2.3,0.6,183,6,1.5322100954510876,14,3,13,10.0,1,0,0,0,1,-1.2693161718572348,5,1507554,0,1
1540,-0.6104849832889078,1.3,0.2,84,7,1.4306841653892395,12,3,12,6.330049261083744,1,1,0,0,0,1.4867233340794013,24,3152290,1,1
1541,-1.3563796146922122,0.5,0.8,86,5,-1.5597159564324674,2,0,9,2.0,1,0,1,1,0,0.3291867415860141,10,1574425,0,1
1542,-1.4018609946558285,1.9,0.8,193,8,0.97658636911261,4,2,5,6.330049261083744,1,1,0,1,1,-1.1590745916197693,26,1492640,1,1
1543,-1.4518905126158062,1.8,0.8,199,2,1.2645508252880335,7,2,17,4.0,1,0,1,1,0,-1.434678542213433,24,501552,1,1
1544,0.3946535139070086,0.6,0.2,86,3,-0.25095442163518944,18,1,15,10.0,0,0,0,0,1,1.3764817538419358,19,1320,1,1
1545,-1.1494393358577588,0.8,0.4,138,4,0.48280116381180344,19,2,12,6.330049261083744,0,0,0,1,0,-0.8834706410261057,19,360974,1,1
1546,-0.38307808347082717,3.0,0.8,160,7,0.4818782008112412,20,2,14,13.0,1,0,0,1,0,-0.7181082706699076,25,145260,1,1
1547,-0.8265215381160844,0.7,0.7,146,8,-1.3132848352823452,15,0,19,15.0,1,1,0,1,1,-0.11177957936384769,9,400057,1,1
1548,1.718161670848238,0.7,0.4,189,2,-0.2666447926447478,18,2,12,11.0,1,0,0,0,0,-1.4897993323321657,12,132956,1,1
1549,-0.9447731260214863,1.0,0.2,182,5,1.6328130625123736,9,3,13,10.0,0,1,1,1,0,-0.7732290607886403,25,1593000,1,1
1550,1.5225917370046884,0.5,1.0,111,2,0.755998211978231,17,3,19,17.0,0,0,1,0,1,-0.11177957936384769,28,146440,1,1
1551,-1.0198174029614528,0.5,0.1,89,8,1.1990204522481136,9,3,13,11.0,0,1,1,1,0,0.6599114822984103,15,1580700,1,1
1552,0.20817985605618244,1.8,0.5,177,1,0.5104900538286711,14,2,9,4.0,1,1,0,1,1,0.4394283218234795,6,173048,1,1
1553,0.9586226254558485,0.5,0.7,100,8,0.27605745168585827,9,2,12,5.0,0,0,1,1,0,-0.9385914311448385,10,250360,1,1
1554,1.2224146292448221,2.2,0.9,82,6,0.5040293128247353,12,3,15,10.0,0,0,0,1,1,-0.6629874805511748,18,2818089,1,1
1555,0.847193244544989,0.5,0.9,199,1,0.8796752540535732,6,2,15,2.0,0,1,1,0,1,-0.27714194972004585,14,164793,1,1
1556,0.390105375910647,0.5,0.3,92,3,0.16530189161838765,18,2,18,4.0,1,1,1,1,0,-0.9385914311448385,1,251712,0,1
1557,1.2133183532520988,1.6,0.5,159,2,-0.9034892630327039,17,1,6,1.0,1,0,1,1,0,0.7150322724171431,35,1175985,1,1
1558,0.09447640614714214,1.3,1.0,108,7,0.19391374463581756,2,1,6,4.0,1,0,1,0,1,0.3843075317047468,1,209328,0,1
1559,1.0768742133612506,0.9,1.0,155,7,-0.6487514748775215,15,1,5,6.330049261083744,1,1,0,1,0,-0.49762511019497674,21,102765,1,1
1560,0.7357638636341295,0.7,0.1,140,8,-0.026674412498561433,3,2,15,3.0,1,0,0,0,0,1.2662401736044704,1,1832832,0,1
1561,-0.7901364341451915,1.9,0.1,153,6,-0.7585840719444298,4,0,17,16.0,0,1,1,1,1,-0.7732290607886403,4,57400,1,1
1562,1.634021117915548,1.2,0.8,151,2,-0.9321011160501338,18,1,16,2.0,0,1,1,0,1,0.2189451613485486,37,2062038,1,1
1563,-0.29211532354359493,0.6,0.9,192,5,-1.54033373342066,18,0,12,8.0,0,0,0,1,0,0.5496699020609449,3,1487898,1,1
1564,-0.8265215381160844,1.4,0.6,104,8,1.1731774882323704,18,3,14,2.0,1,1,1,0,0,0.6047906921796776,4,874038,1,1
1565,-0.062434354727333496,1.2,0.3,130,2,0.5769433898691535,14,2,6,1.0,1,0,0,1,0,-0.22202115960131313,3,55854,0,1
1566,-1.06757285192325,0.5,0.2,112,4,-1.0926966781479663,20,0,15,8.0,0,1,1,0,1,1.2111193834857377,31,2465300,1,1
1567,-1.290431613744969,2.9,0.1,95,6,0.14130485360376902,2,2,13,4.0,0,0,1,0,0,-1.6551617026883638,26,992838,1,1
1568,1.4407252530701795,0.5,0.5,172,4,0.13669003860095774,8,2,8,4.0,0,0,1,0,1,-0.3322627398387786,15,731136,1,1
1569,-0.36943366948174233,2.3,0.7,191,5,0.21237300464706269,2,2,17,16.0,0,1,1,1,1,-0.9937122212635712,0,1869184,0,0
1570,0.19680951106527841,1.9,0.1,146,1,0.18745300363188178,2,2,17,10.0,0,0,0,0,0,0.9906362230108067,12,346805,1,1
1571,-0.7446550541815754,2.2,0.5,182,2,0.4735715338061809,13,1,8,4.0,1,1,1,1,1,-0.22202115960131313,3,119791,1,1
1572,0.07855792315987649,0.7,0.6,178,6,-1.44619150736331,13,0,8,5.0,1,0,0,0,0,-0.49762511019497674,15,678515,1,1
1573,-0.4012706354562736,0.5,0.9,124,4,-0.7198196259208152,11,0,16,6.330049261083744,0,0,1,0,1,0.3843075317047468,7,466507,1,1
1574,0.17861695907983197,1.5,0.1,154,2,-1.56894558643809,11,0,7,6.330049261083744,0,0,0,1,1,-1.1039538015010366,15,233602,1,1
1575,-0.678707053234332,2.9,0.7,115,4,0.06193003555541507,9,1,15,13.0,0,0,0,1,1,-0.8834706410261057,1,543910,0,1
1576,-1.1585356118504821,2.0,0.6,135,6,1.1741004512329327,17,2,19,15.0,1,0,0,0,1,-0.9937122212635712,2,593965,0,1
1577,0.5811271717578347,2.4,0.9,93,7,-0.8462655569978441,17,1,14,13.0,0,0,1,1,0,-1.600040912569631,23,946832,1,1
1578,0.6993787596632366,1.6,0.7,124,2,-1.7147737405269263,16,0,12,10.0,1,1,1,1,0,-0.27714194972004585,8,1696758,1,1
1579,0.03307654319626037,0.7,0.9,113,4,1.2857789743009655,8,3,7,3.0,0,0,1,1,1,0.10870358111108318,10,104167,0,1
1580,-0.7810401581524683,0.5,0.3,164,8,0.9202856260783124,4,2,7,6.330049261083744,0,1,0,0,1,-0.8834706410261057,20,198450,1,1
1581,-1.0129951959669106,1.9,0.3,124,8,-0.9920937110866804,3,0,11,9.0,1,1,1,1,1,0.6047906921796776,2,17940,0,1
1582,0.8858524175140627,1.8,0.1,136,2,1.1381048942110046,12,3,17,11.0,1,1,0,1,1,1.321360963723203,24,856500,1,1
1583,-1.395038787661286,2.7,0.8,138,8,0.7421537669697972,17,2,10,4.0,0,1,0,0,0,0.5496699020609449,5,359513,1,1
1584,-0.29211532354359493,1.5,0.3,153,8,-1.3852759493262012,15,0,9,7.0,0,0,1,0,0,-1.1039538015010366,7,1873950,1,1
1585,-0.5445369823416645,1.7,0.6,132,1,-0.4863099867785645,8,1,7,6.330049261083744,0,0,0,1,0,0.935515432892074,23,1197760,1,1
1586,1.4043401490992866,0.5,0.1,155,5,-0.06728478452330067,10,2,17,6.0,0,1,1,1,0,-0.442504320076244,1,319935,0,1
1587,1.0836964203557928,2.6,0.6,120,6,-0.8084240739747917,4,1,16,2.0,0,1,1,1,0,-0.9385914311448385,29,210786,1,1
1588,1.4975769780246997,1.9,0.3,154,2,-1.5809441054453992,2,0,17,11.0,1,0,1,0,0,1.2111193834857377,9,464940,1,1
1589,-0.08290097571096075,2.4,0.1,122,2,-1.4120418763425064,3,0,19,6.330049261083744,1,1,0,0,0,-0.7181082706699076,1,703768,0,1
1590,-0.15339711465456574,1.7,0.3,167,7,-1.7184655925291752,8,0,6,5.0,1,1,0,0,0,-0.7181082706699076,21,187240,1,1
1591,-0.6241293972779927,2.0,0.7,86,8,0.41727079077188334,5,2,17,16.0,0,0,1,1,0,-0.5527459003137094,0,277650,0,0
1592,1.6704062218864408,2.4,0.1,193,4,-1.3714315043177674,3,0,6,6.330049261083744,1,1,0,0,1,0.7701530625358758,16,594849,1,1
1593,1.7136135328518762,0.6,0.1,141,1,0.9978145181255419,10,3,10,9.0,1,1,0,1,0,-1.6551617026883638,25,580855,1,1
1594,-1.5746902385175696,2.6,1.0,159,5,-0.5306122108055528,3,1,7,2.0,1,1,0,1,0,-0.3322627398387786,20,689728,1,1
1595,-0.33077449651266866,0.5,0.6,171,2,-0.44200776275157627,6,1,12,6.330049261083744,0,0,1,1,0,-0.05665878924511498,13,1860200,1,1
1596,1.458917805055626,2.0,0.1,200,4,-0.1798862705918958,15,2,17,7.0,1,0,0,1,0,0.16382437122981588,25,1844190,1,1
1597,1.1973998702648332,1.1,0.7,87,2,1.4491434254004847,18,3,6,5.0,0,0,0,0,0,-1.1590745916197693,10,981125,1,1
1598,0.9131412454922324,0.5,0.9,87,8,1.0245804451418472,10,3,6,1.0,0,1,1,0,1,0.2189451613485486,12,1199184,1,1
1599,1.3452143551465856,0.5,0.9,191,6,0.19299078163525532,14,2,8,7.0,0,0,0,1,0,-1.3795577520947002,12,728180,0,1
1600,-0.9379509190269439,0.6,0.7,187,4,-0.11712478655366244,17,1,17,4.0,0,0,0,0,0,1.6520857044355992,22,1256470,1,1
1601,1.422532701084733,2.2,0.1,142,1,0.12284559359252391,10,2,10,1.0,0,0,1,0,0,-1.3795577520947002,2,347625,0,1
1602,-1.4837274785903374,0.6,0.3,121,7,-0.23618701362619338,7,1,12,2.0,1,0,1,1,1,0.5496699020609449,33,877630,1,1
1603,-0.07380469971823753,3.0,0.6,127,3,-0.2767973856509326,4,2,7,1.0,0,1,1,0,1,-0.11177957936384769,23,2708253,1,1
1604,-0.924306505037859,0.5,0.1,165,5,1.6808071385416108,14,3,12,5.0,1,1,1,1,1,-1.4897993323321657,3,17496,1,1
1605,-0.8879214010669662,2.8,0.1,103,7,-1.5587929934319051,15,0,10,6.0,1,0,0,1,1,-1.3244369619759675,4,9058,1,1
1606,1.3929698041083824,2.9,0.7,112,6,0.5104900538286711,8,2,6,6.330049261083744,0,0,0,0,0,1.155998593367005,2,204450,0,1
1607,-0.16476745964546977,0.5,0.5,80,1,1.6263523215084377,7,3,8,6.0,1,0,0,0,1,1.4867233340794013,18,278806,1,1
1608,1.2224146292448221,2.1,0.1,172,4,-0.2878729416576797,20,1,16,13.0,1,1,0,1,1,0.16382437122981588,26,173194,1,1
1609,0.035350612194441175,1.2,0.2,134,2,-1.207144090217686,16,0,14,1.0,1,0,1,1,1,-0.27714194972004585,12,1767136,1,1
1610,0.5811271717578347,1.6,0.2,101,1,1.374383422354942,9,3,15,12.0,0,1,1,0,0,-0.442504320076244,21,1165010,1,1
1611,-0.5786480173143765,2.2,0.5,119,8,-0.10328034154522862,16,1,11,7.0,1,1,1,1,0,0.3843075317047468,18,108136,0,1
1612,-0.1352045626691193,0.8,0.9,154,5,-1.4600359523717439,18,0,8,7.0,1,0,0,0,1,-1.4897993323321657,18,1304677,1,1
1613,-1.6497345154575362,1.9,0.4,174,8,1.1768693402346193,13,2,16,6.0,0,0,0,1,1,-0.27714194972004585,21,200220,1,1
1614,-1.549675479537581,0.5,0.2,89,6,0.4597270887977471,16,1,17,16.0,0,1,0,0,0,-0.828349850907373,7,228620,1,1
1615,-1.12442457687777,1.7,0.5,105,4,0.5307952398410407,19,2,9,3.0,0,1,1,0,0,0.05358279099235046,2,2457676,0,1
1616,-0.24890801257815962,0.8,0.6,116,2,-0.6690566608898911,13,1,11,6.330049261083744,1,1,1,1,0,-0.6078666904324421,19,1919856,1,1
1617,-0.2057007016127243,2.3,0.3,170,5,0.9249004410811237,11,2,10,7.0,0,1,1,0,0,1.4316025439606685,20,416928,0,1
1618,1.2610738022138959,2.7,0.7,175,5,0.625860428898953,6,3,19,9.0,0,0,1,1,1,0.6599114822984103,29,955645,1,1
1619,0.16269847609256632,2.3,0.2,150,5,0.3628159737387103,5,2,18,17.0,0,1,0,1,1,-0.9385914311448385,14,925380,1,1
1620,0.8312747615577234,1.2,0.5,191,6,1.3282352723268291,2,3,7,2.0,0,0,0,1,0,-1.434678542213433,16,70856,1,1
1621,0.9950077294267414,1.6,0.2,145,1,0.3600470847370235,4,2,14,8.0,0,0,0,0,1,0.27406595146728135,5,160398,1,1
1622,-0.5399888443453028,2.8,0.2,117,3,1.4113019423774322,10,3,13,9.0,0,1,0,1,1,0.4394283218234795,8,1692792,1,1
1623,-0.3466929794999343,2.7,0.1,135,8,1.6660397305326147,18,3,17,1.0,0,0,1,1,1,-0.442504320076244,19,3703024,0,1
1624,1.6999691188627915,0.5,0.1,89,7,1.2470145282773508,17,3,11,8.0,1,1,1,1,0,0.3843075317047468,26,150349,1,1
1625,-1.3745721666776587,0.8,0.2,192,1,1.031041186145783,4,3,18,11.0,1,0,0,0,1,0.49454911194221224,17,2523786,1,1
1626,-1.6747492744375252,0.8,1.0,82,6,0.49941449782192404,20,2,5,4.0,0,0,0,1,0,1.1008778032482722,15,325679,1,1
1627,0.9154153144904132,1.1,0.7,97,8,-0.3967825757240258,17,2,13,6.0,0,0,0,0,1,0.8803946427733412,13,446656,1,1
1628,-1.3995869256576476,1.4,0.2,189,3,1.2783952702964674,18,2,14,4.0,0,1,1,0,1,-0.9385914311448385,1,656632,0,1
1629,-0.6286775352743542,1.1,0.1,161,8,1.2119419342559852,20,3,14,3.0,1,1,0,0,0,-0.828349850907373,23,777504,1,1
1630,-0.4126409804471777,2.7,0.1,97,4,-0.08482108153398352,2,1,16,9.0,1,0,1,1,0,0.49454911194221224,13,353727,1,1
1631,1.4179845630883714,1.5,1.0,182,1,-1.0225514901052348,9,1,11,3.0,0,0,0,0,0,1.6520857044355992,3,403756,1,1
1632,-1.5542236175339423,3.0,0.8,193,2,-0.4050892427290861,8,1,8,1.0,1,1,1,0,1,0.3291867415860141,15,421580,1,1
1633,-0.5422629133434836,2.7,1.0,135,5,-1.1656107551923844,20,0,7,6.330049261083744,0,0,1,0,0,1.4316025439606685,13,384013,1,1
1634,-0.9038398840542319,0.5,0.3,81,5,-1.0779292701389702,11,0,6,5.0,0,0,1,1,0,-1.1590745916197693,20,84375,1,1
1635,-0.8492622280978924,2.9,0.1,89,4,1.2636278622874715,14,3,13,3.0,0,0,0,0,1,-0.8834706410261057,17,338015,1,1
1636,-0.5445369823416645,2.6,1.0,165,4,0.8842900690563845,11,2,8,4.0,0,1,1,1,1,1.321360963723203,24,561222,1,1
1637,-0.014678905765536564,1.2,0.9,131,6,-0.4327781327459537,15,1,8,4.0,0,0,0,1,1,-0.11177957936384769,26,475625,1,1
1638,-0.1010935276964072,2.3,0.2,165,2,-1.6723174425010625,19,0,15,1.0,0,0,1,1,0,0.10870358111108318,18,251446,1,1
1639,-1.4246016846376364,0.5,0.8,179,8,1.0679597061682733,18,3,16,2.0,1,1,1,1,1,-0.6629874805511748,7,1702615,1,1
1640,0.28095006399796824,2.9,0.5,186,6,1.388227867363376,5,3,19,17.0,1,0,0,1,1,0.8252738526546085,4,625200,0,1
1641,0.5242754468033145,1.7,0.5,169,2,-0.4041662797285238,5,1,15,5.0,0,1,1,1,1,0.6599114822984103,25,344124,1,1
1642,-0.5740998793180149,0.8,0.8,182,4,-0.9007203740310171,18,0,8,7.0,1,0,1,1,0,-0.22202115960131313,33,135121,1,1
1643,1.374777252122936,2.8,0.8,104,3,1.6374278775151847,6,3,5,4.0,0,0,1,0,1,1.6520857044355992,8,17472,1,1
1644,0.7334897946359487,0.5,0.5,134,2,-0.3155618316745473,10,2,13,12.0,0,1,1,1,0,-1.5449201224508984,23,1602735,1,1
1645,1.0382150403921768,0.5,0.5,189,5,-0.4576981337611346,11,1,8,6.0,1,1,1,1,0,0.8252738526546085,15,372064,1,1
1646,-1.299527889737692,2.6,0.8,185,1,0.3720456037443328,8,2,11,8.0,0,1,0,1,0,-1.3244369619759675,10,1976205,1,1
1647,1.2042220772593757,2.0,0.8,88,7,1.0439626681536547,5,3,9,6.0,1,0,1,1,0,-1.6551617026883638,2,2363642,0,1
1648,0.06946164716715326,2.8,1.0,180,8,0.1994515226391911,16,2,10,9.0,1,1,0,0,1,0.49454911194221224,33,420616,1,1
1649,-0.29438939254177576,2.8,0.9,151,1,0.6092470948888324,16,2,15,10.0,1,1,0,0,0,1.3764817538419358,18,103292,1,1
1650,-0.6878033292270552,0.5,0.1,164,3,1.5100589834375935,12,3,13,1.0,0,1,1,0,0,-0.9937122212635712,31,251550,1,1
1651,1.0791482823594312,2.0,0.7,199,6,-0.5647618418263562,2,1,15,6.0,1,0,1,0,1,-1.4897993323321657,25,212004,1,1
1652,-0.1443008386618425,1.7,0.6,167,2,0.10623225958240332,5,1,10,6.0,1,1,1,1,0,0.7150322724171431,8,50130,1,1
1653,1.5953619449464742,1.0,0.2,194,4,-1.2043752012159992,3,1,19,18.0,1,1,1,1,1,-1.4897993323321657,1,1063692,0,1
1654,-0.8720029180797005,0.5,0.5,159,2,-0.23064923562281983,8,1,16,8.0,1,0,1,1,1,1.4867233340794013,5,1229488,1,1
1655,-1.0630247139268882,0.5,0.1,157,3,-1.1120789011597736,10,0,16,2.0,1,1,1,1,1,0.05358279099235046,17,967672,0,1
1656,-1.34955740769767,2.5,1.0,174,4,1.3753063853555043,13,2,18,8.0,0,0,1,0,1,1.707206494554332,24,162352,1,1
1657,0.1558762690980239,1.8,0.6,88,7,-0.657981104883144,5,1,16,9.0,0,0,0,0,1,-1.3795577520947002,5,989391,1,1
1658,1.6135544969319207,2.9,0.2,136,1,-1.6280152184740742,10,0,6,1.0,0,1,0,1,0,-1.4897993323321657,17,455700,1,1
1659,0.6152382067305467,0.6,0.3,81,4,-0.5398418408111754,3,1,12,8.0,0,1,0,1,0,0.9906362230108067,13,1700840,1,1
1660,-1.3927647186631051,2.8,0.8,109,2,-0.9671737100714995,4,0,6,1.0,1,1,1,0,1,-1.1590745916197693,12,1296383,1,1
1661,-0.11018980368913042,2.0,0.2,93,5,1.370691570352693,9,3,13,7.0,0,1,0,0,1,0.4394283218234795,1,2302754,0,1
1662,1.1109852483339626,2.1,0.3,158,6,-1.4886478053891736,6,0,5,2.0,1,1,0,0,0,1.3764817538419358,28,484288,1,1
1663,0.9813633154376566,3.0,0.5,114,8,0.8298352520232114,20,3,6,6.330049261083744,1,0,0,0,1,1.6520857044355992,34,1485610,1,1
1664,-0.2011525636163627,0.5,1.0,134,1,-0.4752344307718175,16,1,11,6.330049261083744,1,1,1,0,0,-0.27714194972004585,21,455598,1,1
1665,-0.06925656172187591,2.9,1.0,175,1,0.07023670256047537,12,1,17,16.0,0,0,1,0,0,-0.8834706410261057,24,710348,1,1
1666,1.304281113179331,1.3,1.0,162,7,1.1196456341997596,11,3,18,13.0,1,1,1,1,1,0.5496699020609449,19,589000,1,1
1667,-1.065298782925069,1.5,0.2,196,4,1.244245639275664,4,3,7,3.0,1,1,0,0,1,1.5969649143168665,15,894249,1,1
1668,0.7289416566395871,1.3,0.3,114,8,0.07208262856159987,15,1,7,5.0,1,1,1,1,1,-1.214195381738502,27,79677,1,1
1669,1.5089473230156036,0.5,0.2,155,4,-1.0936196411485284,15,1,14,10.0,0,0,0,1,0,-1.048833011382304,21,671782,1,1
1670,1.165562904290302,2.5,0.6,146,8,-0.8951825960276436,12,1,19,14.0,0,0,0,1,1,-1.5449201224508984,10,2926048,1,1
1671,0.4037497898997318,1.8,0.1,93,4,1.6125078765000038,7,3,10,2.0,1,1,0,0,1,-0.6629874805511748,0,1854150,0,0
1672,0.11266895813258859,0.5,0.2,115,6,-0.22418849461888404,10,2,16,6.0,0,1,1,0,1,1.5969649143168665,9,1484964,1,1
1673,-0.5354407063489413,2.9,0.6,119,8,-0.3017173866661135,10,1,16,7.0,1,0,1,0,0,-0.8834706410261057,35,361950,1,1
1674,1.0836964203557928,0.5,0.1,96,6,0.4366530137836907,3,3,17,2.0,1,1,1,0,0,-0.7732290607886403,4,926750,1,1
1675,1.656761807897356,0.5,0.6,199,1,-0.5149218397959945,7,1,15,2.0,0,0,1,1,0,0.7701530625358758,7,711732,0,1
1676,-0.6286775352743542,1.0,0.9,125,1,-0.5850670278387259,14,1,16,2.0,0,1,0,0,0,-1.6551617026883638,34,3100088,1,1
1677,0.5652086887705691,1.5,0.8,120,2,-0.11250997155085117,3,2,12,4.0,0,0,1,0,0,0.5496699020609449,12,847573,1,1
1678,0.7516823466213952,1.6,0.9,190,4,1.6429656555185583,4,3,6,2.0,1,1,1,0,0,1.2111193834857377,10,246715,1,1
1679,-0.2102488396090859,3.0,0.4,111,5,-1.692622628513432,11,0,19,9.0,0,0,1,1,1,1.3764817538419358,15,42559,1,1
1680,0.31960923696704197,1.5,0.8,118,8,-0.3986285017251503,18,1,11,4.0,1,0,1,0,1,-1.2693161718572348,19,73990,1,1
1681,0.6038678617396428,1.9,0.3,152,4,-0.310947016671736,13,1,13,11.0,0,1,1,0,1,-0.3873835299575113,16,731935,1,1
1682,1.6067322899373784,1.2,0.7,112,6,1.1048782261907635,20,3,18,7.0,0,0,0,0,1,-0.3322627398387786,8,1638560,1,1
1683,0.8904005555104243,2.8,0.9,80,6,-0.3450966476925395,20,2,12,10.0,1,1,1,0,1,-0.001537999126382259,1,1228912,0,1
1684,-0.2580042885708828,2.7,0.4,117,1,-0.4466225777543876,12,1,14,8.0,1,0,0,1,0,-0.49762511019497674,24,726786,1,1
1685,-1.420053546641275,0.7,0.1,178,7,0.672931541927628,12,2,10,7.0,1,0,1,0,1,1.0457570131295395,11,1052480,1,1
1686,-0.8742769870778814,1.0,0.9,101,4,0.9138248850743766,2,2,7,6.330049261083744,0,0,1,0,0,-0.828349850907373,14,838040,1,1
1687,0.5265495158014953,1.7,0.1,121,1,1.0467315571553415,14,3,10,1.0,1,1,0,0,1,0.7150322724171431,15,846930,1,1
1688,1.3361180791538623,0.5,0.6,172,8,-0.47338850477069294,17,2,17,9.0,1,1,1,1,0,0.935515432892074,11,1588909,1,1
1689,-0.9811582299923792,0.5,0.2,127,4,0.17914633662682147,4,1,5,4.0,1,1,0,0,0,0.27406595146728135,0,203105,0,0
1690,1.7227098088445993,2.8,0.1,138,5,-0.8001174069697313,16,1,17,14.0,1,1,1,0,0,-1.3795577520947002,4,1014771,0,1
1691,-0.3535151864944767,2.0,0.7,158,5,-0.5370729518094886,10,1,18,3.0,1,0,0,0,1,0.49454911194221224,8,1090668,1,1
1692,-0.4626704984071554,0.5,0.3,178,2,1.7223404735669123,19,3,12,4.0,0,1,1,0,0,0.935515432892074,29,672154,1,1
1693,0.6425270347087164,1.6,0.3,143,1,1.319928605321769,19,3,5,2.0,1,0,1,0,0,1.6520857044355992,14,1105140,1,1
1694,0.17179475208528955,2.8,1.0,87,4,1.1870219332408043,18,3,17,16.0,1,1,1,0,0,-1.4897993323321657,31,41984,1,1
1695,-1.5997049974975586,1.9,0.2,190,8,-1.4775722493824266,4,0,9,3.0,0,0,0,0,0,-0.442504320076244,24,706450,1,1
1696,-1.2858834757486073,1.9,0.4,142,6,1.3070071233138973,4,3,18,17.0,1,0,1,0,1,0.16382437122981588,27,1720720,1,1
1697,-0.04424180274188705,1.6,0.3,169,6,-0.11712478655366244,4,2,9,2.0,0,1,0,0,0,-1.5449201224508984,12,2409462,1,1
1698,0.835822899554085,0.5,0.9,200,5,1.211018971255423,2,3,11,1.0,1,1,1,0,0,0.05358279099235046,0,120890,0,0
1699,0.8290006925595426,0.5,0.5,114,2,-0.4503144297566366,11,1,17,3.0,1,1,1,0,1,-0.828349850907373,9,519010,1,1
1700,1.6362951869137288,0.5,0.4,153,1,0.8667537720457016,3,3,7,6.0,0,0,1,0,0,1.1008778032482722,20,2816352,1,1
1701,-1.2358539577886296,0.5,0.6,196,2,0.6738545049281903,7,2,16,13.0,0,0,1,1,1,-1.1039538015010366,37,3016021,1,1
1702,0.46060151485425194,0.6,0.5,106,1,-0.6755174018938268,4,1,9,4.0,0,1,1,1,1,1.155998593367005,12,242316,0,1
1703,0.5265495158014953,2.2,0.4,138,7,-0.45400628175888563,4,2,18,4.0,0,1,1,0,0,0.05358279099235046,14,3558520,1,1
1704,1.481658495037434,1.1,0.5,127,4,0.2465226356678661,15,3,10,4.0,0,0,1,0,1,0.8803946427733412,9,2634416,1,1
1705,-0.19660442562000108,2.1,0.3,82,2,1.0698056321693978,8,3,15,2.0,1,1,1,0,1,-0.3322627398387786,0,2181592,0,0
1706,0.8653857965304355,0.9,0.9,117,6,-1.532950029416162,16,0,7,5.0,1,0,0,0,1,-0.6629874805511748,12,959340,1,1
1707,-0.537714775347122,1.8,0.7,180,7,-0.8222685189832254,18,0,19,13.0,1,0,0,1,0,0.7150322724171431,8,954636,1,1
1708,-1.1289727148741318,0.5,0.7,139,3,-1.6916996655128698,6,0,8,6.330049261083744,1,0,1,1,1,0.2189451613485486,1,1495368,0,1
1709,0.1536022000998431,2.1,0.4,174,3,0.36558486274039703,16,2,6,5.0,1,1,1,0,0,0.05358279099235046,11,1090686,1,1
1710,0.42194234188517826,2.9,0.6,180,5,0.492030793817426,19,2,15,6.330049261083744,1,1,0,0,0,-0.6629874805511748,0,217019,0,0
1711,-0.6741589152379703,1.4,0.5,91,4,-1.4194255803470046,13,0,6,3.0,0,1,0,1,1,-0.27714194972004585,17,1155128,1,1
1712,1.5817175309573894,2.7,0.1,118,4,0.06008410955429056,9,2,18,1.0,1,0,1,0,1,-1.6551617026883638,24,272734,1,1
1713,0.1172170961289502,1.4,0.3,110,4,-1.149920384182826,8,0,16,2.0,1,1,1,0,0,0.16382437122981588,39,300510,1,1
1714,-0.7014477432161401,2.1,0.9,80,1,-0.3524803516970375,9,2,7,1.0,0,1,0,1,0,1.2111193834857377,13,2766147,0,1
1715,1.0473113163849,0.5,0.1,156,4,-0.871185558013025,18,1,16,6.330049261083744,1,0,0,1,0,-0.6078666904324421,36,115395,1,1
1716,1.388421666112021,0.5,0.5,181,7,1.1122619301952614,15,3,14,4.0,1,0,0,0,1,-0.1669003694825804,13,1942308,1,1
1717,1.5544287029792199,0.5,0.6,153,8,1.3282352723268291,17,3,12,1.0,0,0,1,0,0,0.5496699020609449,31,1364450,1,1
1718,-1.5701421005212082,1.0,0.4,146,4,-1.442499655361061,8,0,17,14.0,0,1,1,1,1,1.321360963723203,14,1088649,0,1
1719,-0.7332847091906713,0.5,0.2,82,4,-0.43000924374426697,11,1,11,10.0,1,0,1,1,0,0.8252738526546085,1,1597771,0,1
1720,1.2383331122320878,0.5,0.6,183,8,-0.2851040526559929,7,2,12,7.0,1,0,0,0,1,-0.9937122212635712,19,1425060,1,1
1721,-0.3535151864944767,1.4,0.8,156,5,-0.726280366924751,5,0,16,8.0,1,1,1,1,1,0.935515432892074,11,148385,1,1
1722,1.045037247386719,2.8,0.8,131,8,0.8003004360052193,17,2,15,3.0,0,0,1,1,0,-1.3795577520947002,22,13208,1,1
1723,1.6613099458937177,0.8,0.2,85,8,-1.670471516499938,7,0,16,7.0,0,1,1,1,0,-1.3795577520947002,25,253648,1,1
